Created-At,From-User,From-User-Id,Id,Language,Retweet-Count,Source,Text,_id
1631483664000,Legisladorxs de TOD☀S CABA,1265338969937543169,1437172768609644548,und,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#LaVidaQueQueremos 🇦🇷☀️
@mariarosamuinos 👇 https://t.co/EC8v6StSxR",613e8101ce63935b7d65275d
1631483642000,Legisladorxs de TOD☀S CABA,1265338969937543169,1437172679853887496,und,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#LaVidaQueQueremos 🇦🇷☀️
@mbarroetavena 👇 https://t.co/uTBhN8W6q9",613e8101ce63935b7d65275e
1631481844000,Emy,1150640572752900096,1437165137790750731,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/XOMitGJ1gE.. Mentira.. Queremos el 10xciento porq son nuestros ahorros ahora.. A uds q les importa si tienen en sus bolsillos con suculento sueldo.. Y los Cesantes q???,613e8101ce63935b7d65275f
1631481244000,Legisladorxs de TOD☀S CABA,1265338969937543169,1437162619484446726,und,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#LaVidaQueQueremos 🇦🇷☀️
@lauravelascook 👇 https://t.co/xfeCWDPR4Y",613e8101ce63935b7d652760
1631481120000,Legisladorxs de TOD☀S CABA,1265338969937543169,1437162098107236353,und,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#LaVidaQueQueremos 🇦🇷☀️
@jmvaldesre 👇 https://t.co/9Og7fuMBlL",613e8101ce63935b7d652761
1631486210000,PSUV Mario Briceño Iragorry (MBI),1122227967650926593,1437183450663034881,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EstamosConMaduro
🇻🇪ASÍ ESTÁ LA MORAL DE LAS BASES DEL @PartidoPSUV MBI.
Listas nuestras estructuras de #UBCh (jefes de patrulla, líderes/as y vocer@s Clap) del eje territorial 11, 12 y 13 parroquia #CañaDeAzucar para ir por la victoria popular de las #Megaelecciones del #21Nov https://t.co/2txIqkuA0r",613e827dce63935b7d652763
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e827dce63935b7d652764
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e827dce63935b7d652765
1631484219000,ed 7400,474671796,1437175100026064902,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gustavo_srcc @analia_olivera @VivianaaFerrari Arman las listas como el culo, ponen a paracaidistas, no nos escuchan, pero la culpa es nuestra...",613e827dce63935b7d652766
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e827dce63935b7d652767
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e827dce63935b7d652768
1631486081000,Douglas Willian,67746628,1437182909056684040,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","É um tal de faz manifestação a favor do Bolsonaro, depois faz manifestação contra o Bolsonaro. E escolher certinho e com consciência seus candidatos para votar direito nas eleições, já pensaram nessa 3º via??",613e827dce63935b7d652769
1631485704000,Agostino Giusti,449972596,1437181324817801220,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VicenteDz Y serán lo suficientemente inteligentes los políticos de la oposición  para ver y aplicar lo que usted dice porque lo que se ve que todos desean ser candidatos y lo que hacen es diluir el voto opositor en favor de la unidad del oficialismo o usted cree que en las presidenciales,613e827dce63935b7d65276a
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e827dce63935b7d65276b
1631484638000,PJ Apure Oficial,779893284407799808,1437176857103933445,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achaguas recibió al Dr @luislippa y José Santana (farra) y escucho el mensaje de UNIDAD Y CAMBIO de los candidatos de la plataforma unitaria y la lucha que se promueve para el #21N 

#VamoTodos 
#VamosConTodo 
@activismopj https://t.co/M3irmTZzKw",613e827dce63935b7d65276c
1630785102000,Ramón González,1231361026693705728,1434242789202616328,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@antipopulista Y quién los presentaron cómo excelentísimas personas precidenciales,duhalde, peronista también ex presidente ,y del partido peronista, justicialista, cómo usd quieran llamarlo,todo un corrupto, asesino, ladrón !!!!",613e827dce63935b7d65276d
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e827dce63935b7d65276e
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e827dce63935b7d65276f
1631479969000,Miguel Angel Gómez,998379087235252225,1437157273747525636,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Al fin tenemos diputados decentes https://t.co/x3cg3EOt5B,613e827dce63935b7d652770
1631479227000,Radio YSKL 📻 💻 📲,270400900,1437154161632628741,es,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ElSalvador || Fricción entre diputados por investigación de obstrucción de acceso a fiscales en allanamiento del MINSAL cuando Castro era asesor.

https://t.co/rqmOiAW31Q",613e827dce63935b7d652771
1631479068000,alexbaldera,19521077,1437153492800573446,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@juantaverash Cierto, esoa diputados involucrados al prm se los envio el pld de infiltrados. 🤡🤡🤡🤡",613e827dce63935b7d652772
1631487038000,Ada Erika Figueroa,890068830717968384,1437186921399083008,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@flacasinchiste Estamos en nuestras listas.  Lo sé. ❣️,613e847fce63935b7d652774
1631486210000,PSUV Mario Briceño Iragorry (MBI),1122227967650926593,1437183450663034881,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EstamosConMaduro
🇻🇪ASÍ ESTÁ LA MORAL DE LAS BASES DEL @PartidoPSUV MBI.
Listas nuestras estructuras de #UBCh (jefes de patrulla, líderes/as y vocer@s Clap) del eje territorial 11, 12 y 13 parroquia #CañaDeAzucar para ir por la victoria popular de las #Megaelecciones del #21Nov https://t.co/2txIqkuA0r",613e847fce63935b7d652775
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e847fce63935b7d652776
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e847fce63935b7d652777
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e847fce63935b7d652778
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e847fce63935b7d652779
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e847fce63935b7d65277a
1631486807000,toma 🕊️🇻🇦🇵🇾🇦🇷,971851663,1437185953253269506,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ClaraDeArco En Paraguay..un una sola boleta están todos los candidatos...no existe el robo de boletas..en contrapartida en Argentina los miembros de mesa los pone la organización electoral,tengo entendido",613e847fce63935b7d65277b
1631486081000,Douglas Willian,67746628,1437182909056684040,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","É um tal de faz manifestação a favor do Bolsonaro, depois faz manifestação contra o Bolsonaro. E escolher certinho e com consciência seus candidatos para votar direito nas eleições, já pensaram nessa 3º via??",613e847fce63935b7d65277c
1631485704000,Agostino Giusti,449972596,1437181324817801220,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VicenteDz Y serán lo suficientemente inteligentes los políticos de la oposición  para ver y aplicar lo que usted dice porque lo que se ve que todos desean ser candidatos y lo que hacen es diluir el voto opositor en favor de la unidad del oficialismo o usted cree que en las presidenciales,613e847fce63935b7d65277d
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e847fce63935b7d65277e
1631484638000,PJ Apure Oficial,779893284407799808,1437176857103933445,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achaguas recibió al Dr @luislippa y José Santana (farra) y escucho el mensaje de UNIDAD Y CAMBIO de los candidatos de la plataforma unitaria y la lucha que se promueve para el #21N 

#VamoTodos 
#VamosConTodo 
@activismopj https://t.co/M3irmTZzKw",613e847fce63935b7d65277f
1631486978000,Monsibais 🇲🇽,790223168682065920,1437186671527747585,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@more70mart @lorenzocoronar Pero que le explicas a ese imbécil de diputados panista del @AccionNacional llamado @g_quadri nunca entenderá solo maneja 2 neuronas,613e847fce63935b7d652780
1631486848000,ivonne melgar,51798186,1437186126666731521,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aquí el análisis y la defensa del diputado de Morena @erasmoglz  del paquete económico 2022 que Hacienda entregó a @Mx_Diputados. https://t.co/gPgLVY1hjM,613e847fce63935b7d652781
1631486772000,Sarai Vega,387977313,1437185806708379655,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Importancia del día 12 de septiembre que conmemora por primera vez el ""Día Nacional de las Mujeres con Discapacidad""

@Congreso_CdMex
@Mx_Diputados
@Claudiashein
@MovCiudadanoCMX
@ColectivaFlores 
@movimientoPcD

#SoyMujerConDiscapacidad 
#DignidadYOrgulloPcD
#MovimientoPCD https://t.co/mraVxQvLQ9",613e847fce63935b7d652782
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e847fce63935b7d652783
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e847fce63935b7d652784
1631487038000,Ada Erika Figueroa,890068830717968384,1437186921399083008,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@flacasinchiste Estamos en nuestras listas.  Lo sé. ❣️,613e85e7ce63935b7d652786
1631486210000,PSUV Mario Briceño Iragorry (MBI),1122227967650926593,1437183450663034881,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EstamosConMaduro
🇻🇪ASÍ ESTÁ LA MORAL DE LAS BASES DEL @PartidoPSUV MBI.
Listas nuestras estructuras de #UBCh (jefes de patrulla, líderes/as y vocer@s Clap) del eje territorial 11, 12 y 13 parroquia #CañaDeAzucar para ir por la victoria popular de las #Megaelecciones del #21Nov https://t.co/2txIqkuA0r",613e85e7ce63935b7d652787
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e85e7ce63935b7d652788
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e85e7ce63935b7d652789
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e85e7ce63935b7d65278a
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e85e7ce63935b7d65278b
1631485704000,Agostino Giusti,449972596,1437181324817801220,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VicenteDz Y serán lo suficientemente inteligentes los políticos de la oposición  para ver y aplicar lo que usted dice porque lo que se ve que todos desean ser candidatos y lo que hacen es diluir el voto opositor en favor de la unidad del oficialismo o usted cree que en las presidenciales,613e85e7ce63935b7d65278c
1631484638000,PJ Apure Oficial,779893284407799808,1437176857103933445,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achaguas recibió al Dr @luislippa y José Santana (farra) y escucho el mensaje de UNIDAD Y CAMBIO de los candidatos de la plataforma unitaria y la lucha que se promueve para el #21N 

#VamoTodos 
#VamosConTodo 
@activismopj https://t.co/M3irmTZzKw",613e85e7ce63935b7d65278d
1631486978000,Monsibais 🇲🇽,790223168682065920,1437186671527747585,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@more70mart @lorenzocoronar Pero que le explicas a ese imbécil de diputados panista del @AccionNacional llamado @g_quadri nunca entenderá solo maneja 2 neuronas,613e85e7ce63935b7d65278e
1631486848000,ivonne melgar,51798186,1437186126666731521,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aquí el análisis y la defensa del diputado de Morena @erasmoglz  del paquete económico 2022 que Hacienda entregó a @Mx_Diputados. https://t.co/gPgLVY1hjM,613e85e7ce63935b7d65278f
1631486772000,Sarai Vega,387977313,1437185806708379655,es,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Importancia del día 12 de septiembre que conmemora por primera vez el ""Día Nacional de las Mujeres con Discapacidad""

@Congreso_CdMex
@Mx_Diputados
@Claudiashein
@MovCiudadanoCMX
@ColectivaFlores 
@movimientoPcD

#SoyMujerConDiscapacidad 
#DignidadYOrgulloPcD
#MovimientoPCD https://t.co/mraVxQvLQ9",613e85e7ce63935b7d652790
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e85e7ce63935b7d652791
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e85e7ce63935b7d652792
1631487038000,Ada Erika Figueroa,890068830717968384,1437186921399083008,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@flacasinchiste Estamos en nuestras listas.  Lo sé. ❣️,613e8673ce63935b7d652794
1631486210000,PSUV Mario Briceño Iragorry (MBI),1122227967650926593,1437183450663034881,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EstamosConMaduro
🇻🇪ASÍ ESTÁ LA MORAL DE LAS BASES DEL @PartidoPSUV MBI.
Listas nuestras estructuras de #UBCh (jefes de patrulla, líderes/as y vocer@s Clap) del eje territorial 11, 12 y 13 parroquia #CañaDeAzucar para ir por la victoria popular de las #Megaelecciones del #21Nov https://t.co/2txIqkuA0r",613e8673ce63935b7d652795
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e8673ce63935b7d652796
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e8673ce63935b7d652797
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e8673ce63935b7d652798
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e8673ce63935b7d652799
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e8673ce63935b7d65279a
1631486081000,Douglas Willian,67746628,1437182909056684040,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","É um tal de faz manifestação a favor do Bolsonaro, depois faz manifestação contra o Bolsonaro. E escolher certinho e com consciência seus candidatos para votar direito nas eleições, já pensaram nessa 3º via??",613e8673ce63935b7d65279b
1631485704000,Agostino Giusti,449972596,1437181324817801220,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VicenteDz Y serán lo suficientemente inteligentes los políticos de la oposición  para ver y aplicar lo que usted dice porque lo que se ve que todos desean ser candidatos y lo que hacen es diluir el voto opositor en favor de la unidad del oficialismo o usted cree que en las presidenciales,613e8673ce63935b7d65279c
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e8673ce63935b7d65279d
1631484638000,PJ Apure Oficial,779893284407799808,1437176857103933445,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achaguas recibió al Dr @luislippa y José Santana (farra) y escucho el mensaje de UNIDAD Y CAMBIO de los candidatos de la plataforma unitaria y la lucha que se promueve para el #21N 

#VamoTodos 
#VamosConTodo 
@activismopj https://t.co/M3irmTZzKw",613e8673ce63935b7d65279e
1631486978000,Monsibais 🇲🇽,790223168682065920,1437186671527747585,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@more70mart @lorenzocoronar Pero que le explicas a ese imbécil de diputados panista del @AccionNacional llamado @g_quadri nunca entenderá solo maneja 2 neuronas,613e8673ce63935b7d65279f
1631486848000,ivonne melgar,51798186,1437186126666731521,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aquí el análisis y la defensa del diputado de Morena @erasmoglz  del paquete económico 2022 que Hacienda entregó a @Mx_Diputados. https://t.co/gPgLVY1hjM,613e8673ce63935b7d6527a0
1631486772000,Sarai Vega,387977313,1437185806708379655,es,3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Importancia del día 12 de septiembre que conmemora por primera vez el ""Día Nacional de las Mujeres con Discapacidad""

@Congreso_CdMex
@Mx_Diputados
@Claudiashein
@MovCiudadanoCMX
@ColectivaFlores 
@movimientoPcD

#SoyMujerConDiscapacidad 
#DignidadYOrgulloPcD
#MovimientoPCD https://t.co/mraVxQvLQ9",613e8673ce63935b7d6527a1
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e8673ce63935b7d6527a2
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e8673ce63935b7d6527a3
1631487038000,Ada Erika Figueroa,890068830717968384,1437186921399083008,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@flacasinchiste Estamos en nuestras listas.  Lo sé. ❣️,613e876ace63935b7d6527a5
1631486210000,PSUV Mario Briceño Iragorry (MBI),1122227967650926593,1437183450663034881,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EstamosConMaduro
🇻🇪ASÍ ESTÁ LA MORAL DE LAS BASES DEL @PartidoPSUV MBI.
Listas nuestras estructuras de #UBCh (jefes de patrulla, líderes/as y vocer@s Clap) del eje territorial 11, 12 y 13 parroquia #CañaDeAzucar para ir por la victoria popular de las #Megaelecciones del #21Nov https://t.co/2txIqkuA0r",613e876ace63935b7d6527a6
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e876ace63935b7d6527a7
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e876ace63935b7d6527a8
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e876ace63935b7d6527a9
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e876ace63935b7d6527aa
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e876ace63935b7d6527ab
1631486807000,toma 🕊️🇻🇦🇵🇾🇦🇷,971851663,1437185953253269506,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ClaraDeArco En Paraguay..un una sola boleta están todos los candidatos...no existe el robo de boletas..en contrapartida en Argentina los miembros de mesa los pone la organización electoral,tengo entendido",613e876ace63935b7d6527ac
1631486081000,Douglas Willian,67746628,1437182909056684040,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","É um tal de faz manifestação a favor do Bolsonaro, depois faz manifestação contra o Bolsonaro. E escolher certinho e com consciência seus candidatos para votar direito nas eleições, já pensaram nessa 3º via??",613e876ace63935b7d6527ad
